Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Tax,Shipping_Cost,Total_Amount,Payment_Method,Order_Status,City,State,Country,Seller_ID
ORD0008058,2021-04-23,CUST045520,"Ritika Singh",P00036,"Smart Light Bulb",Books,UrbanStyle,4,184.63,0.00,59.08,4.97,802.57,UPI,Delivered,"San Diego",CA,"United States",SELL01606
ORD0008059,2020-01-15,CUST014760,"Anjali Sharma",P00001,"Wireless Earbuds","Toys & Games",KiddoFun,3,290.28,0.00,43.54,6.14,920.52,"Amazon Pay",Delivered,Columbus,OH,"United States",SELL01219
ORD0008060,2021-05-30,CUST029964,"Vihaan Sharma",P00026,Sunglasses,"Home & Kitchen",BrightLux,3,349.95,0.00,125.98,14.81,1190.64,"Net Banking",Delivered,Indianapolis,IN,"United States",SELL01984
ORD0008061,2020-07-09,CUST016030,"Anjali Reddy",P00028,Jeans,"Sports & Outdoors",HomeEase,2,306.77,0.20,58.90,11.89,561.62,"Credit Card",Delivered,"San Francisco",CA,"United States",SELL01123
ORD0008062,2023-04-06,CUST028664,"Neha Patel",P00026,Sunglasses,Books,Zenith,5,554.06,0.05,210.54,13.04,2855.36,UPI,Delivered,Columbus,OH,"United States",SELL01746
ORD0008063,2024-03-24,CUST042566,"Arjun Patel",P00018,"Vacuum Cleaner","Toys & Games",CoreTech,4,484.39,0.00,232.51,5.83,2175.90,"Debit Card",Delivered,"Fort Worth",TX,Canada,SELL00791
ORD0008064,2021-09-12,CUST041642,"Sunita Reddy",P00002,"Bluetooth Speaker","Toys & Games",HomeEase,2,498.56,0.15,101.71,6.73,955.99,"Net Banking",Delivered,"San Jose",CA,"United States",SELL01297
ORD0008065,2023-03-06,CUST049550,"Aarav Mehta",P00042,"Projector Mini",Books,ReadMore,1,202.22,0.00,10.11,1.76,214.09,"Credit Card",Delivered,"San Antonio",TX,"United States",SELL01760
ORD0008066,2020-06-02,CUST026885,"Anjali Mehta",P00027,"Winter Jacket","Home & Kitchen",FitLife,5,305.41,0.00,183.25,12.14,1722.44,"Amazon Pay",Delivered,Chicago,IL,"United States",SELL00613
ORD0008067,2023-11-12,CUST013732,"Mohit Patel",P00012,"Noise Cancelling Headphones",Books,Apex,1,214.08,0.15,21.84,3.85,207.66,"Net Banking",Delivered,Chicago,IL,"United States",SELL01699
ORD0008068,2023-05-17,CUST017851,"Kabir Sharma",P00003,"Smartphone Case",Clothing,NexPro,4,570.25,0.10,246.35,9.76,2309.01,"Credit Card",Delivered,Seattle,WA,"United States",SELL01101
ORD0008069,2020-09-28,CUST000441,"Priya Patel",P00034,"Desk Organizer","Home & Kitchen",HomeEase,4,483.76,0.00,96.75,3.92,2035.71,"Net Banking",Delivered,"San Antonio",TX,"United States",SELL01062
ORD0008070,2020-05-22,CUST024279,"Ritika Kapoor",P00048,"Wireless Charger",Clothing,Zenith,1,390.98,0.00,0.00,13.32,404.30,"Credit Card",Delivered,Dallas,TX,"United States",SELL00677
ORD0008071,2024-06-22,CUST010044,"Vivaan Reddy",P00050,"Novel Bestseller",Clothing,Zenith,5,24.88,0.00,14.93,9.68,149.01,"Cash on Delivery",Delivered,Chicago,IL,"United States",SELL01338
ORD0008072,2022-12-28,CUST021471,"Vivaan Singh",P00033,"Puzzle 1000pc","Toys & Games",KiddoFun,1,156.27,0.00,12.50,5.95,174.72,"Credit Card",Shipped,"San Antonio",TX,"United States",SELL00165
ORD0008073,2020-09-03,CUST037454,"Neha Verma",P00044,"Power Bank 20000mAh",Electronics,UrbanStyle,2,139.08,0.00,13.91,6.60,298.67,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL01542
ORD0008074,2023-07-08,CUST000992,"Aditya Singh",P00021,Backpack,"Toys & Games",UrbanStyle,5,25.16,0.20,5.03,2.75,108.42,"Credit Card",Delivered,Jacksonville,FL,"United States",SELL01609
ORD0008075,2022-02-26,CUST007615,"Arjun Verma",P00012,"Noise Cancelling Headphones","Sports & Outdoors",FitLife,3,157.57,0.00,37.82,8.46,518.99,"Credit Card",Delivered,Seattle,WA,India,SELL00680
ORD0008076,2020-03-19,CUST011185,"Aman Singh",P00004,"USB-C Charger","Sports & Outdoors",BrightLux,1,566.66,0.00,45.33,12.43,624.42,UPI,Cancelled,Dallas,TX,India,SELL01546
ORD0008077,2024-08-08,CUST026587,"Sneha Verma",P00014,"Drone Mini",Electronics,Zenith,3,144.59,0.05,20.60,5.04,437.72,"Amazon Pay",Shipped,"San Francisco",CA,"United States",SELL00463
ORD0008078,2021-09-14,CUST042689,"Vikas Patel",P00027,"Winter Jacket","Sports & Outdoors",CoreTech,1,536.01,0.05,61.11,9.58,579.90,"Credit Card",Returned,Jacksonville,FL,India,SELL01206
ORD0008079,2024-11-28,CUST007025,"Anjali Verma",P00031,"Kids Toy Car",Books,HomeEase,1,253.23,0.10,27.35,13.48,268.74,"Credit Card",Delivered,"New York",NY,"United States",SELL00928
ORD0008080,2024-06-16,CUST016528,"Karan Patel",P00005,"Laptop Sleeve",Clothing,UrbanStyle,5,202.17,0.05,48.02,0.95,1009.28,"Debit Card",Delivered,"Fort Worth",TX,"United States",SELL01121
ORD0008081,2021-06-08,CUST044579,"Aditya Joshi",P00010,Smartwatch,Electronics,CoreTech,3,399.77,0.00,215.88,12.04,1427.23,"Credit Card",Delivered,Chicago,IL,"United States",SELL00419
ORD0008082,2022-02-10,CUST008522,"Sunita Reddy",P00015,"Instant Pot","Sports & Outdoors",FitLife,2,541.86,0.05,123.54,9.80,1162.87,"Net Banking",Delivered,Philadelphia,PA,"United Kingdom",SELL00595
ORD0008083,2022-07-26,CUST000784,"Vivaan Reddy",P00027,"Winter Jacket","Home & Kitchen",CoreTech,4,405.00,0.00,81.00,9.57,1710.57,UPI,Shipped,Indianapolis,IN,"United States",SELL01007
ORD0008084,2024-07-02,CUST036001,"Karan Mehta",P00014,"Drone Mini","Sports & Outdoors",HomeEase,2,505.00,0.00,50.50,14.71,1075.21,"Debit Card",Delivered,Philadelphia,PA,"United States",SELL00491
ORD0008085,2023-09-15,CUST022835,"Arjun Reddy",P00034,"Desk Organizer",Books,ReadMore,3,78.98,0.05,18.01,0.17,243.27,UPI,Delivered,Jacksonville,FL,"United States",SELL00558
ORD0008086,2023-04-27,CUST015677,"Aditya Kumar",P00049,"Children's Book","Toys & Games",FitLife,4,476.93,0.00,152.62,1.52,2061.86,"Amazon Pay",Pending,Philadelphia,PA,India,SELL00855
ORD0008087,2023-01-23,CUST014927,"Simran Singh",P00020,"Office Chair","Home & Kitchen",FitLife,3,104.12,0.00,15.62,3.56,331.54,"Amazon Pay",Delivered,Charlotte,NC,Canada,SELL00952
ORD0008088,2021-09-08,CUST019259,"Vihaan Gupta",P00016,"Air Fryer",Books,ReadMore,4,516.27,0.00,103.25,10.85,2179.18,"Credit Card",Delivered,"San Francisco",CA,Australia,SELL00849
ORD0008089,2022-10-28,CUST030567,"Sneha Kumar",P00005,"Laptop Sleeve",Clothing,UrbanStyle,3,561.38,0.05,287.99,9.63,1897.55,"Credit Card",Delivered,"San Jose",CA,"United States",SELL01922
ORD0008090,2020-03-07,CUST047560,"Vivaan Reddy",P00019,"LED Desk Lamp",Electronics,NexPro,3,125.60,0.05,64.43,0.41,422.80,"Debit Card",Returned,Seattle,WA,India,SELL00995
ORD0008091,2024-02-28,CUST003564,"Aarav Sharma",P00044,"Power Bank 20000mAh",Clothing,UrbanStyle,4,91.43,0.00,18.29,12.79,396.80,"Net Banking",Cancelled,"Fort Worth",TX,"United States",SELL01115
ORD0008092,2020-07-09,CUST009602,"Sneha Joshi",P00017,"Electric Kettle","Toys & Games",Zenith,3,319.82,0.00,76.76,8.27,1044.49,"Debit Card",Delivered,"San Francisco",CA,"United States",SELL00556
ORD0008093,2023-10-21,CUST004601,"Vivaan Sharma",P00025,"Running Shoes",Clothing,Zenith,4,267.25,0.30,37.42,4.60,790.32,"Debit Card",Delivered,Denver,CO,India,SELL01414
ORD0008094,2022-02-06,CUST032954,"Sneha Kumar",P00019,"LED Desk Lamp","Home & Kitchen",UrbanStyle,3,474.14,0.00,170.69,2.53,1595.64,"Amazon Pay",Delivered,Dallas,TX,"United States",SELL01955
ORD0008095,2021-06-04,CUST039782,"Arjun Singh",P00037,Router,Clothing,Apex,3,276.65,0.05,94.61,3.06,886.12,"Amazon Pay",Shipped,Seattle,WA,"United States",SELL00499
ORD0008096,2022-09-16,CUST029758,"Aman Patel",P00012,"Noise Cancelling Headphones","Home & Kitchen",ReadMore,3,244.45,0.05,55.73,5.14,757.55,"Debit Card",Shipped,Dallas,TX,"United States",SELL01063
ORD0008097,2023-02-14,CUST024418,"Anjali Mehta",P00004,"USB-C Charger",Electronics,Zenith,5,521.17,0.15,110.75,8.38,2334.10,"Credit Card",Delivered,Denver,CO,"United States",SELL01253
ORD0008098,2020-09-23,CUST012103,"Sunita Sharma",P00049,"Children's Book","Toys & Games",UrbanStyle,5,230.36,0.15,117.48,7.53,1104.04,"Credit Card",Returned,Washington,DC,"United States",SELL00806
ORD0008099,2024-06-22,CUST042265,"Aman Gupta",P00003,"Smartphone Case",Books,HomeEase,4,481.47,0.00,154.07,13.06,2093.01,"Credit Card",Delivered,"San Jose",CA,"United States",SELL01606
ORD0008100,2021-04-29,CUST009851,"Neha Sharma",P00015,"Instant Pot",Electronics,BrightLux,1,478.99,0.00,57.48,8.72,545.19,UPI,Delivered,Dallas,TX,India,SELL00589
ORD0008101,2024-03-12,CUST046914,"Karan Reddy",P00043,"HDMI Cable 2m",Electronics,FitLife,1,311.39,0.10,50.45,9.55,340.25,UPI,Delivered,Austin,TX,"United States",SELL01480
ORD0008102,2023-08-14,CUST036634,"Aditya Sharma",P00041,"Webcam Full HD","Sports & Outdoors",Zenith,5,244.09,0.20,175.74,11.63,1163.73,"Credit Card",Shipped,Philadelphia,PA,"United States",SELL01954
ORD0008103,2023-04-02,CUST019172,"Rohit Kapoor",P00036,"Smart Light Bulb","Sports & Outdoors",Zenith,1,191.72,0.05,32.78,3.06,217.97,"Net Banking",Delivered,"New York",NY,"United States",SELL00622
ORD0008104,2021-01-10,CUST019440,"Vivaan Kumar",P00004,"USB-C Charger","Sports & Outdoors",NexPro,5,340.90,0.00,136.36,2.10,1842.96,"Amazon Pay",Delivered,"Los Angeles",CA,"United States",SELL00954
ORD0008105,2021-10-14,CUST029542,"Sneha Kapoor",P00025,"Running Shoes",Books,UrbanStyle,2,431.37,0.10,38.82,8.11,823.40,"Credit Card",Delivered,"San Antonio",TX,"United Kingdom",SELL00496
ORD0008106,2023-07-15,CUST010602,"Neha Sharma",P00033,"Puzzle 1000pc","Home & Kitchen",FitLife,4,234.34,0.00,46.87,10.36,994.59,"Credit Card",Pending,Charlotte,NC,India,SELL01722
ORD0008107,2021-07-02,CUST043191,"Vikas Verma",P00022,"Water Bottle","Sports & Outdoors",CoreTech,4,574.19,0.10,165.37,10.02,2242.47,"Amazon Pay",Delivered,"San Francisco",CA,"United States",SELL01258
ORD0008108,2023-01-02,CUST025582,"Ritika Patel",P00003,"Smartphone Case","Sports & Outdoors",Zenith,5,380.71,0.05,0.00,12.55,1820.92,"Credit Card",Delivered,Jacksonville,FL,"United States",SELL00525
ORD0008109,2024-03-11,CUST026755,"Aman Singh",P00042,"Projector Mini",Books,CoreTech,3,75.68,0.00,0.00,0.01,227.05,"Credit Card",Delivered,Washington,DC,"United States",SELL01536
ORD0008110,2020-03-13,CUST013981,"Sunita Kumar",P00046,"Car Charger","Sports & Outdoors",NexPro,5,521.62,0.20,375.57,8.28,2470.33,"Debit Card",Delivered,Seattle,WA,"United Kingdom",SELL00704
ORD0008111,2020-11-03,CUST022714,"Arjun Reddy",P00045,"Phone Tripod","Home & Kitchen",NexPro,3,398.12,0.00,143.32,2.27,1339.95,"Net Banking",Delivered,Seattle,WA,India,SELL00017
ORD0008112,2020-07-17,CUST036501,"Aarav Kapoor",P00012,"Noise Cancelling Headphones",Books,CoreTech,4,240.35,0.00,115.37,6.92,1083.69,"Net Banking",Delivered,Dallas,TX,"United States",SELL00933
ORD0008113,2023-02-27,CUST027691,"Priya Gupta",P00047,"Memory Card 128GB",Electronics,KiddoFun,5,515.91,0.15,175.41,3.93,2371.96,"Credit Card",Delivered,Charlotte,NC,"United States",SELL00721
ORD0008114,2024-11-16,CUST019781,"Sahil Patel",P00045,"Phone Tripod","Toys & Games",FitLife,4,341.53,0.00,109.29,7.95,1483.36,"Net Banking",Delivered,"Fort Worth",TX,Canada,SELL01166
ORD0008115,2021-07-25,CUST041750,"Aman Mehta",P00044,"Power Bank 20000mAh","Toys & Games",FitLife,3,145.51,0.00,78.58,2.11,517.22,"Credit Card",Delivered,Philadelphia,PA,Canada,SELL01125
ORD0008116,2022-03-01,CUST035694,"Mohit Kumar",P00045,"Phone Tripod",Books,BrightLux,5,130.56,0.05,111.63,14.47,746.26,"Amazon Pay",Delivered,Columbus,OH,"United States",SELL00390
ORD0008117,2024-06-26,CUST036199,"Kabir Gupta",P00025,"Running Shoes","Toys & Games",NexPro,2,480.44,0.00,48.04,1.62,1010.54,"Amazon Pay",Pending,Charlotte,NC,"United States",SELL01452
ORD0008118,2024-02-19,CUST007174,"Anjali Kumar",P00013,"Action Camera","Sports & Outdoors",UrbanStyle,4,356.69,0.10,64.20,13.53,1361.81,"Credit Card",Delivered,Jacksonville,FL,India,SELL01181
ORD0008119,2023-03-20,CUST018382,"Anjali Gupta",P00023,"Cookware Set",Books,KiddoFun,2,544.69,0.00,0.00,4.28,1093.66,"Amazon Pay",Delivered,Denver,CO,"United States",SELL00129
ORD0008120,2024-08-19,CUST022166,"Sunita Verma",P00050,"Novel Bestseller","Sports & Outdoors",NexPro,4,89.56,0.05,17.02,4.39,361.74,"Cash on Delivery",Delivered,Washington,DC,"United States",SELL01908
ORD0008121,2023-05-14,CUST023312,"Priya Joshi",P00040,Microphone,Electronics,Apex,5,101.50,0.00,25.38,2.66,535.54,UPI,Delivered,Seattle,WA,"United States",SELL01239
ORD0008122,2020-06-27,CUST035506,"Aarav Joshi",P00050,"Novel Bestseller",Electronics,Zenith,5,454.22,0.05,172.60,10.30,2340.45,"Amazon Pay",Shipped,"San Francisco",CA,Canada,SELL00051
ORD0008123,2020-07-15,CUST024122,"Kabir Reddy",P00022,"Water Bottle",Clothing,KiddoFun,3,277.11,0.10,59.86,0.28,808.34,"Credit Card",Delivered,Washington,DC,India,SELL00886
ORD0008124,2022-01-04,CUST033479,"Sunita Kumar",P00045,"Phone Tripod",Electronics,Zenith,2,61.52,0.10,8.86,14.63,134.23,UPI,Shipped,Seattle,WA,Canada,SELL01546
ORD0008125,2020-03-29,CUST037463,"Mohit Verma",P00002,"Bluetooth Speaker","Home & Kitchen",KiddoFun,2,311.02,0.00,31.10,14.58,667.72,"Debit Card",Delivered,Washington,DC,India,SELL01887
ORD0008126,2022-03-09,CUST028027,"Vivaan Mehta",P00019,"LED Desk Lamp","Home & Kitchen",ReadMore,1,598.24,0.10,26.92,8.73,574.07,"Debit Card",Shipped,"San Antonio",TX,"United States",SELL00612
ORD0008127,2023-12-28,CUST033971,"Vihaan Kumar",P00024,"Yoga Mat",Electronics,UrbanStyle,3,145.76,0.00,52.47,10.76,500.51,UPI,Delivered,"Los Angeles",CA,India,SELL00114
ORD0008128,2022-02-26,CUST048718,"Rohit Kapoor",P00040,Microphone,Electronics,HomeEase,5,181.85,0.05,103.65,6.76,974.20,"Amazon Pay",Delivered,Austin,TX,"United States",SELL00811
ORD0008129,2022-01-17,CUST044079,"Priya Kumar",P00011,"Fitness Band",Books,KiddoFun,1,104.31,0.20,6.68,10.78,100.91,"Credit Card",Delivered,"Los Angeles",CA,"United States",SELL01608
ORD0008130,2023-04-21,CUST015797,"Ritika Gupta",P00013,"Action Camera",Books,UrbanStyle,2,290.21,0.10,41.79,4.77,568.94,"Credit Card",Delivered,Charlotte,NC,India,SELL00030
ORD0008131,2020-07-27,CUST045721,"Vikas Joshi",P00019,"LED Desk Lamp","Home & Kitchen",KiddoFun,5,464.33,0.00,278.60,7.88,2608.13,"Amazon Pay",Shipped,"San Antonio",TX,"United States",SELL01286
ORD0008132,2021-05-07,CUST040323,"Vivaan Kumar",P00024,"Yoga Mat","Sports & Outdoors",ReadMore,5,512.67,0.00,461.40,7.83,3032.58,"Amazon Pay",Delivered,"Fort Worth",TX,"United States",SELL01801
ORD0008133,2023-02-27,CUST012045,"Ritika Gupta",P00036,"Smart Light Bulb",Clothing,Apex,4,16.11,0.00,5.16,8.83,78.43,"Net Banking",Shipped,Jacksonville,FL,"United States",SELL00080
ORD0008134,2021-10-26,CUST011891,"Rohit Reddy",P00003,"Smartphone Case",Electronics,CoreTech,3,170.82,0.15,34.85,11.04,481.48,"Credit Card",Delivered,Columbus,OH,Australia,SELL00229
ORD0008135,2022-11-02,CUST008245,"Aarav Gupta",P00012,"Noise Cancelling Headphones",Electronics,KiddoFun,1,388.52,0.00,0.00,7.39,395.91,"Net Banking",Delivered,"San Antonio",TX,Australia,SELL00380
ORD0008136,2024-07-15,CUST026354,"Aarav Kumar",P00008,"4K Monitor","Sports & Outdoors",KiddoFun,3,350.53,0.00,84.13,10.59,1146.31,"Net Banking",Delivered,Charlotte,NC,"United States",SELL00403
ORD0008137,2022-05-20,CUST047939,"Mohit Patel",P00008,"4K Monitor",Electronics,ReadMore,2,143.43,0.25,10.76,6.41,232.32,"Credit Card",Shipped,Jacksonville,FL,"United States",SELL00640
ORD0008138,2022-01-01,CUST001311,"Rohit Joshi",P00029,T-Shirt,Electronics,ReadMore,4,251.09,0.00,50.22,8.22,1062.80,"Credit Card",Delivered,Washington,DC,"United States",SELL00774
ORD0008139,2023-02-03,CUST004675,"Sunita Patel",P00027,"Winter Jacket","Toys & Games",HomeEase,4,176.24,0.05,80.37,6.24,756.32,"Credit Card",Delivered,"Fort Worth",TX,"United States",SELL00668
ORD0008140,2023-10-30,CUST021841,"Simran Mehta",P00003,"Smartphone Case",Electronics,Apex,4,67.08,0.00,48.30,0.45,317.07,"Credit Card",Shipped,Charlotte,NC,"United States",SELL00641
ORD0008141,2024-05-24,CUST038071,"Kabir Singh",P00033,"Puzzle 1000pc","Home & Kitchen",KiddoFun,1,206.10,0.00,24.73,11.11,241.94,"Debit Card",Shipped,Denver,CO,"United States",SELL00916
ORD0008142,2024-09-26,CUST026855,"Neha Joshi",P00041,"Webcam Full HD","Sports & Outdoors",Zenith,3,498.62,0.00,179.50,10.44,1685.80,"Credit Card",Delivered,Chicago,IL,Canada,SELL00705
ORD0008143,2021-11-28,CUST019906,"Sahil Kapoor",P00037,Router,Electronics,ReadMore,2,191.21,0.15,26.00,2.46,353.52,"Amazon Pay",Delivered,Charlotte,NC,India,SELL01333
ORD0008144,2023-01-27,CUST027013,"Priya Kumar",P00045,"Phone Tripod",Electronics,Apex,4,496.60,0.20,190.69,4.00,1783.81,"Net Banking",Delivered,Washington,DC,"United States",SELL01133
ORD0008145,2021-08-16,CUST047497,"Aditya Kapoor",P00047,"Memory Card 128GB","Sports & Outdoors",FitLife,1,518.06,0.10,37.30,7.88,511.43,"Credit Card",Delivered,Seattle,WA,"United States",SELL01700
ORD0008146,2024-05-29,CUST017693,"Vihaan Sharma",P00017,"Electric Kettle","Toys & Games",ReadMore,2,49.97,0.10,10.79,6.94,107.68,"Debit Card",Delivered,"San Francisco",CA,"United States",SELL00255
ORD0008147,2022-06-04,CUST029800,"Aarav Kapoor",P00013,"Action Camera",Books,NexPro,5,17.40,0.05,9.92,3.63,96.20,"Amazon Pay",Shipped,Seattle,WA,Australia,SELL01041
ORD0008148,2022-05-01,CUST022500,"Vivaan Sharma",P00044,"Power Bank 20000mAh",Electronics,NexPro,5,211.03,0.25,63.31,13.94,868.61,"Debit Card",Delivered,Dallas,TX,"United States",SELL00683
ORD0008149,2023-04-30,CUST048291,"Pooja Sharma",P00020,"Office Chair","Toys & Games",CoreTech,4,484.03,0.05,0.00,7.77,1847.08,"Credit Card",Delivered,Houston,TX,"United States",SELL00359
ORD0008150,2020-11-20,CUST035122,"Priya Joshi",P00043,"HDMI Cable 2m","Home & Kitchen",HomeEase,1,62.56,0.05,7.13,3.09,69.65,"Amazon Pay",Shipped,Seattle,WA,Canada,SELL01127
ORD0008151,2022-09-05,CUST012062,"Sunita Kapoor",P00004,"USB-C Charger",Books,Apex,2,63.71,0.00,15.29,10.49,153.20,UPI,Delivered,Columbus,OH,"United States",SELL00302
ORD0008152,2024-10-15,CUST025871,"Mohit Verma",P00045,"Phone Tripod","Home & Kitchen",KiddoFun,3,436.48,0.30,73.33,10.90,1000.84,"Net Banking",Shipped,Chicago,IL,"United States",SELL00067
ORD0008153,2022-08-13,CUST034333,"Vivaan Patel",P00016,"Air Fryer",Electronics,FitLife,3,271.59,0.30,68.44,8.75,647.53,"Debit Card",Shipped,"Fort Worth",TX,Australia,SELL00176
ORD0008154,2024-01-30,CUST016793,"Rohit Kumar",P00049,"Children's Book",Books,UrbanStyle,2,253.44,0.00,25.34,7.99,540.21,"Amazon Pay",Delivered,"San Antonio",TX,Canada,SELL00957
ORD0008155,2022-06-12,CUST033867,"Karan Patel",P00026,Sunglasses,Clothing,KiddoFun,5,238.61,0.00,214.75,9.75,1417.55,"Net Banking",Shipped,Austin,TX,"United States",SELL00126
ORD0008156,2023-10-22,CUST026085,"Aditya Gupta",P00041,"Webcam Full HD","Home & Kitchen",HomeEase,4,135.14,0.05,41.08,8.24,562.85,UPI,Shipped,Indianapolis,IN,India,SELL00244
ORD0008157,2023-09-03,CUST049264,"Karan Sharma",P00004,"USB-C Charger","Home & Kitchen",UrbanStyle,3,145.85,0.05,0.00,2.19,417.86,"Credit Card",Delivered,"New York",NY,"United States",SELL00982
ORD0008158,2020-05-23,CUST002884,"Priya Sharma",P00036,"Smart Light Bulb",Books,CoreTech,1,19.39,0.00,2.33,1.74,23.46,"Net Banking",Cancelled,"Fort Worth",TX,"United States",SELL00227
ORD0008159,2021-01-18,CUST007036,"Vihaan Gupta",P00012,"Noise Cancelling Headphones","Sports & Outdoors",CoreTech,1,323.12,0.25,19.39,10.07,271.80,"Debit Card",Shipped,Dallas,TX,"United Kingdom",SELL00983
ORD0008160,2020-08-03,CUST006902,"Arjun Gupta",P00045,"Phone Tripod","Home & Kitchen",FitLife,1,474.02,0.00,37.92,0.28,512.22,"Debit Card",Delivered,Phoenix,AZ,India,SELL01251
ORD0008161,2023-10-16,CUST029163,"Simran Kumar",P00040,Microphone,"Sports & Outdoors",UrbanStyle,1,452.34,0.10,48.85,6.62,462.58,"Net Banking",Delivered,"Fort Worth",TX,"United States",SELL00678
ORD0008162,2020-11-19,CUST030266,"Vihaan Sharma",P00048,"Wireless Charger","Home & Kitchen",ReadMore,2,82.94,0.05,0.00,0.28,157.87,UPI,Delivered,"San Diego",CA,"United States",SELL00683
ORD0008163,2022-11-04,CUST034444,"Neha Singh",P00018,"Vacuum Cleaner",Electronics,BrightLux,2,473.14,0.10,68.13,12.95,932.73,UPI,Delivered,Jacksonville,FL,"United Kingdom",SELL01598
ORD0008164,2020-08-04,CUST006624,"Aarav Verma",P00023,"Cookware Set","Sports & Outdoors",FitLife,2,588.15,0.10,52.93,5.15,1116.75,"Credit Card",Delivered,Denver,CO,"United States",SELL01621
ORD0008165,2024-02-24,CUST016709,"Aditya Kumar",P00041,"Webcam Full HD",Clothing,Apex,2,275.46,0.00,44.07,4.17,599.16,"Credit Card",Delivered,Denver,CO,"United States",SELL00387
ORD0008166,2022-08-08,CUST004074,"Simran Kapoor",P00019,"LED Desk Lamp","Home & Kitchen",UrbanStyle,3,320.19,0.00,115.27,10.32,1086.16,"Debit Card",Shipped,"San Antonio",TX,India,SELL00694
ORD0008167,2024-04-19,CUST036595,"Sahil Gupta",P00035,"Desk Plant","Sports & Outdoors",BrightLux,4,106.64,0.00,34.12,0.88,461.56,UPI,Delivered,Denver,CO,Australia,SELL00286
ORD0008168,2020-07-01,CUST023013,"Pooja Sharma",P00036,"Smart Light Bulb",Electronics,UrbanStyle,3,314.60,0.10,101.93,14.84,966.19,"Debit Card",Delivered,"Los Angeles",CA,"United States",SELL00221
ORD0008169,2020-09-26,CUST014757,"Ritika Joshi",P00050,"Novel Bestseller",Electronics,CoreTech,4,349.25,0.00,167.64,4.39,1569.03,"Credit Card",Delivered,Denver,CO,India,SELL01361
ORD0008170,2022-08-02,CUST038724,"Aditya Singh",P00035,"Desk Plant","Home & Kitchen",Apex,1,480.26,0.00,24.01,7.75,512.02,UPI,Delivered,Seattle,WA,"United Kingdom",SELL01295
ORD0008171,2024-01-30,CUST021912,"Rohit Verma",P00029,T-Shirt,"Sports & Outdoors",FitLife,3,301.18,0.25,81.32,5.09,764.06,"Credit Card",Delivered,Charlotte,NC,Australia,SELL00622
ORD0008172,2022-05-19,CUST027386,"Sunita Mehta",P00039,"Graphic Tablet","Home & Kitchen",NexPro,3,129.99,0.10,0.00,1.66,352.63,"Credit Card",Cancelled,Charlotte,NC,"United States",SELL00457
ORD0008173,2024-06-23,CUST014466,"Aarav Sharma",P00012,"Noise Cancelling Headphones",Books,HomeEase,5,508.60,0.10,183.10,2.30,2474.10,"Credit Card",Delivered,Houston,TX,India,SELL01526
ORD0008174,2024-03-22,CUST010019,"Neha Mehta",P00001,"Wireless Earbuds",Clothing,CoreTech,4,306.23,0.00,97.99,4.43,1327.34,"Credit Card",Delivered,"San Diego",CA,India,SELL01595
ORD0008175,2024-04-14,CUST042109,"Simran Mehta",P00002,"Bluetooth Speaker","Toys & Games",BrightLux,1,394.68,0.00,19.73,10.11,424.52,"Debit Card",Shipped,"New York",NY,Canada,SELL01482
ORD0008176,2021-04-11,CUST028516,"Mohit Sharma",P00035,"Desk Plant","Home & Kitchen",HomeEase,2,555.56,0.00,88.89,1.05,1201.06,"Debit Card",Pending,Austin,TX,India,SELL01652
ORD0008177,2020-10-31,CUST007944,"Ritika Sharma",P00049,"Children's Book",Books,HomeEase,1,531.44,0.00,26.57,2.41,560.42,"Amazon Pay",Delivered,"New York",NY,"United States",SELL01859
ORD0008178,2023-03-13,CUST014524,"Aditya Gupta",P00017,"Electric Kettle","Home & Kitchen",NexPro,4,316.19,0.05,60.08,13.70,1275.30,"Credit Card",Delivered,"San Antonio",TX,Canada,SELL01657
ORD0008179,2020-04-20,CUST022966,"Priya Joshi",P00003,"Smartphone Case","Sports & Outdoors",Zenith,3,190.35,0.10,25.70,2.31,541.95,UPI,Delivered,"San Antonio",TX,"United States",SELL00621
ORD0008180,2022-10-10,CUST006014,"Rohit Gupta",P00025,"Running Shoes","Home & Kitchen",NexPro,1,474.82,0.00,56.98,11.88,543.68,"Net Banking",Delivered,"New York",NY,"United Kingdom",SELL01006
ORD0008181,2020-08-19,CUST000872,"Aarav Gupta",P00009,"Portable SSD 1TB","Sports & Outdoors",Apex,1,114.17,0.00,5.71,11.02,130.90,"Amazon Pay",Delivered,Houston,TX,"United States",SELL01696
ORD0008182,2024-09-10,CUST044554,"Rohit Kumar",P00038,"External HDD 2TB","Home & Kitchen",KiddoFun,2,426.04,0.00,0.00,9.78,861.86,"Debit Card",Delivered,Denver,CO,Australia,SELL00467
ORD0008183,2024-05-26,CUST046085,"Simran Sharma",P00048,"Wireless Charger",Clothing,Apex,5,414.25,0.05,157.42,9.22,2134.33,"Credit Card",Delivered,"New York",NY,"United States",SELL00285
ORD0008184,2024-10-11,CUST022904,"Vivaan Kapoor",P00012,"Noise Cancelling Headphones",Clothing,Zenith,1,476.64,0.00,38.13,3.47,518.24,"Credit Card",Delivered,Dallas,TX,India,SELL00281
